id,name,category_id,price,quantity,created_at,barcode,is_deleted,deleted_at,unit
917,ALIBABA CRUNCHY CORN CHIPS BARBECUE 55G,33,10,12,2025-09-01 04:09:57.713183+00,710535411782,false,,pcs
918,OISHI SHRIPON SHRIMP KROPECK 20G,33,8,17,2025-09-01 04:10:59.739056+00,4800194110488,false,,pcs
919,FUDGEE BAR CHOCOLATE 410G,34,89,2,2025-09-01 04:16:14.610043+00,4800092550911,false,,pck
920,FUDGEE BAR MACAPUNO 410G,34,90,0,2025-09-01 04:16:58.773162+00,4800092551451,false,,pck
921,JACK N JILL CREAM-O COOKIES N CREAM,34,79,0,2025-09-01 04:17:55.321748+00,4800016077531,false,,pcs
922,OISHI SHRIPON SHRIMP KROPECK 65G,33,25,1,2025-09-01 04:19:48.080605+00,4800194177597,false,,pcs
923,GRAHAMS CRACKER 210G,34,49,4,2025-09-01 04:19:51.376845+00,750515021204,false,,pcs
924,SKYFLAKES CRACKERS 10PCS 250G,34,71,2,2025-09-01 04:22:50.872854+00,750515018501,false,,pck
925,"COCO BELGIAN BUTTER COOKIES ",34,31,2,2025-09-01 04:23:58.122354+00,4806534222743,false,,pcs
926,MONDE CHOCO PUFF 240G,34,93,3,2025-09-01 04:25:17.288611+00,4807770122712,false,,pcs
927,OISHI MOBSTER'S CARAMEL & CHEESE POPCORN 60G,33,19,0,2025-09-01 04:26:07.881982+00,4800194115247,false,,pcs
928,SNACKERS JUNIOR NACHOS CHEESE FLAVOR 150G,33,65,1,2025-09-01 04:26:55.445442+00,4800365671633,false,,pcs
929,MENTOS MINT MINI ROLLS 200G,34,66,0,2025-09-01 04:27:42.137361+00,8935001711056,false,,pcs
930,JACK N JILL POTATO CHIPS CLASSIC BARBECUE FLAVOR 60G,33,40,5,2025-09-01 04:27:44.364764+00,4800016622526,false,,pcs
931,MENTOS RAINBOW MINI ROLLS 200G,34,66,1,2025-09-01 04:28:48.995467+00,8935001711025,false,,pcs
932,MENTOS STRAWBERRY MIX MINI ROLL 200G,34,66,0,2025-09-01 04:29:32.764573+00,8935001722724,false,,pck
933,MENTOS SODA KICK 135G,34,46,1,2025-09-01 04:30:12.718731+00,8990800017235,false,,pcs
934,TROPICAL MIX MENTOS 135G,34,46,1,2025-09-01 04:31:43.491793+00,8935001720126,false,,pcs
935,JACK N JILL KROPEK NI MANG JUAN SWEET CHILI HIPON 80G,33,25,1,2025-09-01 04:31:47.490084+00,4800016115943,false,,pcs
936,JACK N JILL DYNAMITE CHOCO MINT 200G,34,46,0,2025-09-01 04:32:47.802581+00,4800016307041,true,2025-09-27 03:11:35.297+00,pcs
937,JACK N JILL CHICHARON NI MANG JUAN SUKANG PAOMBONG 90G,33,26,3,2025-09-01 04:35:00.643325+00,4800016110511,false,,pcs
938,BABBLE JOE ORANGE 100G,34,24,6,2025-09-01 04:35:27.603344+00,4800103342269,false,,pck
939,BABBLE JOE STRAWBERRY 100G,34,24,0,2025-09-01 04:36:11.234057+00,4800103342665,false,,pck
940,JACK N JILL CHICHARON NI MANG JUAN ESPESYAL SUKA'T SILI 90G,33,26,0,2025-09-01 04:36:17.746121+00,4800016110528,false,,pcs
941,JACK N JILL MAXX CHERRY 200G,34,46,3,2025-09-01 04:36:56.999769+00,4800016304019,false,,pcs
942,JACK N JILL MAXX EUCALYPTYUS 200G,34,46,0,2025-09-01 04:37:55.229153+00,4800016307010,true,2025-09-27 03:11:30.124+00,pcs
943,OISHI MARTY'S CRACKLIN PLAIN SALTED 26G,33,8,9,2025-09-01 04:38:16.140214+00,4800194152884,false,,pcs
944,JACK N JILL POTATO CHIP VCUT SPICY BARBECUE 25G,33,19,0,2025-09-01 04:39:13.485264+00,4800016622533,false,,pcs
945,MUNCHER D'PATATA CHEESE 60G,33,31,0,2025-09-01 04:40:08.390052+00,4806521796004,false,,pcs
946,OISHI KIREI SHRIMP 60G,33,27,1,2025-09-01 04:40:46.971737+00,4800194177092,false,,pcs
947,OISHI O-PUFF MATCH 84G,34,29,1,2025-09-01 04:47:28.740601+00,4800194107945,false,,pck
948,OISHI O-PUFF MANGO 84G,34,30,1,2025-09-01 04:48:58.341161+00,4800194107716,false,,pcs
949,RICOA FALT TOPS MILK CHOCOLATE 150G,34,57,0,2025-09-01 04:49:56.742553+00,4800040211222,false,,pck
950,RICOA CURLY TOPS 150G,34,57,1,2025-09-01 04:51:06.688341+00,4800040211130,false,,pcs
951,OISHI CRACKLINGS SALT & VINEGAR 24G,33,8,9,2025-09-01 04:53:04.309472+00,4800194116084,false,,pcs
952,TIWI YAK BABY XTRA SOUR FLAVOR 39.6G,34,78,1,2025-09-01 04:53:57.062091+00,4806507620408,false,,pcs
953,JACK N JILL CHIPPY GARLIC & VINEGAR 108G,33,28,1,2025-09-01 04:54:33.860697+00,4800016601590,false,,pcs
954,BARNUTS CHOCO-PEANUT BARS,34,26,1,2025-09-01 04:55:06.010708+00,4800092330636,false,,pcs
955,JACK N JILL CHIPPY BARBECUE 108G,33,27,3,2025-09-01 04:55:19.055188+00,4800016643095,false,,pcs
956,JACK N JILL CHIPPY CHILI & CHEESE 108G,33,28,4,2025-09-01 04:56:01.537269+00,4800016641503,false,,pcs
957,VTAL PEABUT CHOCO BARS 192G,34,41,1,2025-09-01 04:56:20.672659+00,4800237152222,false,,pcs
958,SUPER CRUNCH CORCHIPS CHEESE 120G,33,27,8,2025-09-01 04:56:38.554441+00,4800365101246,false,,pcs
959,MILKEE POLVORON 100G,34,26,0,2025-09-01 04:57:07.396929+00,4800092331114,true,2025-09-27 03:10:56.297+00,pcs
960,KOPIKO COFFEE CANDY 175G,34,45,1,2025-09-01 04:59:51.786788+00,8996001320051,false,,pcs
961,SUNRIPED SAMPALOK 200G,34,48,0,2025-09-01 05:01:08.338971+00,4809011948174,true,2025-09-27 03:10:58.508+00,pcs
962,SUNRISE JUNGLE STRINGS 130G,34,44,3,2025-09-01 05:01:57.740711+00,6923431503237,false,,pcs
963,CLOVER CHIPS BARBECUE 24G,33,9,11,2025-09-01 05:02:40.098713+00,4800216120112,false,,pcs
964,CHUBBY MILKY CHEWY CANDY 110G,34,26,0,2025-09-01 05:02:52.869744+00,4800103341989,false,,pck
965,SUNRISE KARATE BELTS  180G,34,40,0,2025-09-01 05:03:48.790087+00,4806508361638,false,,pcs
966,CRISS CROSS CREAMY CHEESE 64G,33,26,4,2025-09-01 05:04:41.725132+00,4800092556586,false,,pcs
967,SNACKU RICE CRACKERS 25G,33,9,2,2025-09-01 05:06:16.730137+00,4801688103818,false,,pcs
968,ARGENTINA PORK LUNCHEON MEAT 375G,31,95,1,2025-09-01 05:17:57.487088+00,748485800363,false,,pcs
969,MALING PORK LUNCHEON  MEAT 397G,31,129,1,2025-09-01 05:18:57.389605+00,4807999000396,false,,pcs
970,GOODY MANGO FLAVORED CANDY 200G,34,48,1,2025-09-01 05:27:27.979771+00,4809011948181,false,,pcs
971,STARR EUCALYPTUS MENTHOL CANDY 212G,34,40,1,2025-09-01 05:29:40.91316+00,4800103010502,false,,pcs
972,WRIGLEY'S DOUBLEMINT GUM 87.6G,34,86,1,2025-09-01 05:30:49.867607+00,022000101754,false,,pck
973,WHITE RABBIT BUTTER TOFFEE 460G,34,100,1,2025-09-01 05:33:10.244345+00,4800317100013,false,,pcs
974,JACK N JILL X.O. CHOCOLATE CANDY,34,46,1,2025-09-01 05:33:54.216889+00,4800016476099,false,,pcs
975,CHAAM MAGIC CHEW 120G,34,28,0,2025-09-01 05:36:10.828303+00,4809014492889,true,2025-09-27 03:07:23.414+00,pcs
976,VI-VA CARAMEL SWEETS 460G,34,100,1,2025-09-01 05:37:15.481144+00,4800317100037,false,,pcs
977,FIRST SWEETY STRAWBERRY,34,36,0,2025-09-01 05:38:58.925802+00,4806527872412,true,2025-09-27 03:07:19.717+00,pcs
978,JACK N JILL MAXX DALANDAN ORANGE 200G,34,46,5,2025-09-01 05:39:40.955135+00,4800016303081,false,,pcs
979,JACK N JILL DYNAMITE MELON MINT 200G,34,46,0,2025-09-01 05:40:18.474505+00,4800016307102,true,2025-09-27 03:07:15.896+00,pcs
980,CANDYMAN KENDI MINT 460G,34,100,1,2025-09-01 05:41:04.252367+00,4800317100020,false,,pcs
981,JUMBO KRIM STICK SOFTEE 187.5G (20PCS),34,48,12,2025-09-01 05:45:44.067904+00,4800492000429,false,,pcs
982,JUMBO KRIMSTICK CHOCO 187.5G (20 PCS),34,48,1,2025-09-01 05:47:07.604869+00,4800492000832,false,,pcs
983,JUMBO KRIMSTICK MILK 187.5G (20PCS),34,48,0,2025-09-01 05:48:18.652119+00,4800492000726,true,2025-09-27 03:06:23.702+00,pcs
984,JUMBO KRIMSTICK UBE 112.5G (15PCS),34,31,2,2025-09-01 05:50:50.817336+00,4800492000924,false,,pcs
985,JUMBO KRIMSTICK COOKIES AND CREAM 112.5G (15PCS),34,31,0,2025-09-01 05:51:50.378825+00,4800492000795,true,2025-09-27 03:06:27.697+00,pcs
986,JUMBO KRIMSTICK PANDAN 112.5G (15PCS),34,31,2,2025-09-01 05:54:08.081916+00,4800492000955,false,,pcs
987,JUMBO KRIMSTICK SOFTEE PEANUT BUTTER 112.5G (15PCS),34,31,13,2025-09-01 05:56:02.668075+00,4800492000818,false,,pcs
988,CHOCO MUCHO DARK CHOCOLATE 300G,34,92,1,2025-09-01 06:00:56.623705+00,4800092660979,false,,pcs
989,CHOCO MUCHO MILK CHOCOLATE 300G,34,89,4,2025-09-01 06:01:43.228545+00,4800092660641,false,,pcs
990,CHOCO MUCHO CHUNKY & CHEWY 370G,34,130,1,2025-09-01 06:03:19.500711+00,4800092662942,false,,pcs
991,JACK N JILL CLOUD 9 OVERLOAD 600G,34,214,1,2025-09-01 06:16:41.56596+00,4800016963988,false,,pcs
992,JACK N JILL CLOUD 9 CLASSIC 336G,34,104,2,2025-09-01 06:17:30.868768+00,4800010781076,false,,pck
993,KOOLERS ORANGE 220ML (1BOX),34,95,2,2025-09-01 06:23:08.39337+00,14809011294797,false,,pcs
994,KOOLERS GRAPE 220ML (1BOX),34,107,1,2025-09-01 06:25:34.247907+00,14809011294810,false,,pcs
995,BIGGY COOLERS ORANGE 2750MLM (1BOX),34,94,2,2025-09-01 06:26:53.868531+00,4809013542158,false,,pcs
996,SPAM ELITE 340G,31,236,3,2025-09-01 06:27:44.679765+00,037600336161,false,,pcs
997,PUREFOODS CHICKEN SISIG 150G,31,51,5,2025-09-01 06:28:42.94014+00,4808887291162,false,,pcs
998,GOYA DOUBLE HAZELNUT SPEAD 350G,35,226,1,2025-09-01 06:30:25.536455+00,4002309007540,false,,pcs
999,GOYA CHOCO SPEAD CHOCO HAZELNUT 350G,35,202,1,2025-09-01 06:31:36.151765+00,4002309006567,false,,pcs
1000,GOYA CHOCO SPREAD CHOCO HAZELNUT AND MILK 350G,35,202,0,2025-09-01 06:32:27.004413+00,4002309028460,false,,pcs
1001,EDEN MAYO WITH CREAM CHEESE FLAVOR 220ML,35,124,2,2025-09-01 06:33:25.368324+00,7622210278371,false,,pcs
1002,CHEEZ WHIZ ORIGINAL 210G,35,108,0,2025-09-01 06:34:20.687299+00,4808647010026,false,,pcs
1003,MAGNOLIA CHEEZ WHIZ PIMIENTO EASY TWIST CAP 220G,35,97,1,2025-09-01 06:38:21.368322+00,4805358327665,false,,pcs
1004,CHEEZ WHIZ PIMIENTO SAVERS PACK 200G,35,101,1,2025-09-01 06:41:04.370088+00,7622210075017,false,,pcs
1005,CHEEZ WHIZ ORIGINAL SAVERS PACK 200G,35,96,0,2025-09-01 06:42:00.492626+00,7622210074980,false,,pcs
1006,EDEN MELT SARAP 160G,35,107,1,2025-09-01 06:43:28.071937+00,7622300239527,false,,pcs
1007,ARGENTINA SPICY SISIG 150G,31,50.5,1,2025-09-01 06:43:41.311648+00,748485801506,false,,pcs
1008,EDEN CHEESE ORIGINAL 160G,35,64,2,2025-09-01 06:44:01.686101+00,4808647020094,false,,pcs
1009,SENORITA BLACK BEANS TAUSI 180G,31,34.5,6,2025-09-01 06:45:07.956183+00,4806508624610,false,,pcs
1010,MAGNOLIA CHEEZEE 160G,35,51,2,2025-09-01 06:45:14.042284+00,4805358317031,false,,pcs
1011,MAGNOLIA DAILY QUEZO 160G,35,41,2,2025-09-01 06:45:49.090765+00,4805358373037,false,,pcs
1012,MAYON PREMIUM GARBANZOS 425G,31,48,3,2025-09-01 06:46:21.79231+00,4806508624450,false,,pcs
1013,STAR CHOCOLATE MARGARINE 100G,35,40,0,2025-09-01 06:47:27.136211+00,4805358202016,false,,pcs
1014,MAYON PREMIUM GREEN PEAS 425G,31,45,3,2025-09-01 06:47:29.29604+00,4806508624207,false,,pcs
1015,RAM GARBANZOS 100G,31,20,5,2025-09-01 06:48:13.144084+00,4800017923905,false,,pcs
1016,MINAC PEANUT BUTTER MEDIUM,35,106,8,2025-09-01 06:48:18.788613+00,0067,false,,pcs
1017,MINAC PEANUT BUTTER LARGE,35,142,9,2025-09-01 06:49:03.595978+00,0068,false,,pcs
1018,SILVER SWAN SALTED BLACK BEANS 100G,31,17.25,5,2025-09-01 06:49:22.816871+00,4800344040122,false,,pcs
1019,HOME MADE STRAWBERRY PRESERVE 290G,35,112,1,2025-09-01 06:51:35.37726+00,0070,false,,pcs
1020,STAR MARGARINE CLASSIC 100G,35,38,3,2025-09-01 06:53:18.320021+00,48036214,false,,pcs
1021,DEL MONTE PINEAPPLE CRUSHED 227G,31,48,2,2025-09-01 06:53:50.203346+00,4800024003652,false,,pcs
1022,STAR MARGARINE CLASSIC 250G,35,86,4,2025-09-01 06:54:00.216055+00,4805358245051,false,,pcs
1023,STAR MARGARINE CHOCOLATE 250G,35,88,1,2025-09-01 06:54:39.453138+00,4805358202054,false,,pcs
1024,EMMAS PEANUT BUTTER CREAMY 420G,35,112,1,2025-09-01 07:01:06.871777+00,020201403240,false,,pcs
1025,EMMAS PEANUT BUTTER CREAMY 230G,35,65,1,2025-09-01 07:01:46.85198+00,020201403233,false,,pcs
1026,EMMAS PEANUT BUTTER CRUNCHY 230G,35,71,0,2025-09-01 07:02:29.280218+00,020201403264,false,,pcs
1027,JHEZRELLE PEANUT BUTTER SMALL,35,45,3,2025-09-01 07:04:00.785374+00,0071,false,,pcs
1028,EMMAS PEANUT BUTTER CRUNCY 550G,35,165,0,2025-09-01 07:05:43.594608+00,020201403288,false,,pcs
1029,EMMAS PEANUT BUTTER CREAMY 550G,35,142,0,2025-09-01 07:06:15.780441+00,020201403257,false,,pcs
1030,YOUNGSTOWN CALAMARES DE CALEFORNIE 155G,31,44,5,2025-09-01 07:06:41.75184+00,4800527689353,false,,pcs
1031,JHEZRELLE PEANUT BUTTER MEDUIM,35,75,1,2025-09-01 07:07:21.113063+00,0072,false,,pcs
1032,ARGENTINA FIESTA SAUSAGE 175G,31,34,5,2025-09-01 07:08:46.18637+00,748485800790,false,,pcs
1033,ARGENTINA MEAT LOAF 170G,31,28,6,2025-09-01 07:09:21.757836+00,748485800233,false,,pcs
1034,LADYS CHOICE CHICKEN SPREAD 220ML BOTTLE,35,143,1,2025-09-01 07:09:45.828905+00,4808680022031,false,,pcs
1035,LADYS CHOICE SANDWICH SPREAD 220ML BOTTLE,35,143,1,2025-09-01 07:11:17.519572+00,4808680020877,false,,pcs
1036,LADYS CHOICE TUNA SPREAD 220ML BOTTLE,35,143,1,2025-09-01 07:11:58.552838+00,4808680022277,false,,pcs
1037,LADYS CHOICE REAL MAYONNAISE 220ML BOTTLE,35,143,1,2025-09-01 07:12:42.985789+00,4808680021430,false,,pcs
1038,LADYS CHOICE REAL MAYONNAISE 220ML SACHET,35,104,5,2025-09-01 07:16:27.935787+00,4800888602268,false,,pcs
1039,LADYS CHOICE HAM SPREAD 80ML,35,42,2,2025-09-01 07:17:24.33083+00,4808680651019,false,,pcs
1040,ARGENTINA MEAT LOAF 150G,31,23,5,2025-09-01 07:17:52.094575+00,748485801490,false,,pcs
1041,LADYS CHOICE REAL MAYONNAISE 80ML,35,39,7,2025-09-01 07:18:03.919948+00,4808680021355,false,,pcs
1042,LADYS CHOICE HAM SPREAD 27ML,35,15,2,2025-09-01 07:18:41.696366+00,4800888260987,false,,pcs
1043,MALING CANNED CHICKEN LUNCHEON MEAT 170G,31,71,5,2025-09-01 07:19:02.695959+00,6902131112918,false,,pcs
1044,STAR NUTRI-MEATS MEAT LOAF 150G,31,28,2,2025-09-01 07:20:07.79312+00,0073,false,,pcs
1045,BEST FOODS MAYO MAGIC 80ML,35,22,7,2025-09-01 07:21:26.963098+00,4808680652757,false,,pcs
1046,BEST FOODS SANDWICH SPREAD 80ML,35,30,1,2025-09-01 07:22:01.555666+00,4808680652771,false,,pcs
1047,EDEN MAYO WITH CREAM CHESE FLAVOR 80ML,35,40,1,2025-09-01 07:23:01.785374+00,7622210278234,false,,pcs
1048,PHILIPS GOLD LUNCHEON MEAT 350G,31,182,6,2025-09-01 07:23:45.676548+00,0074,false,,pcs
1049,ROSE CANE VINEGAR 200ML,31,9,8,2025-09-01 07:25:43.313985+00,4806501953106,false,,pcs
1050,VALLEY BREAD CLASSIC BOWNIES 75G,35,30,1,2025-09-01 07:26:50.670767+00,4809013017717,false,,pcs
1051,DEL MONTE PINEAPPLE TIDBITS 432G,31,76,1,2025-09-01 07:27:06.987852+00,4800024015884,false,,pcs
1052,DEL MONTE SLICE 227G,31,43,2,2025-09-01 07:28:06.222021+00,4800024102326,false,,pcs
1053,DEL MONTE CHUNKS 227G,31,42,1,2025-09-01 07:28:56.528155+00,4800024020642,false,,pcs
1054,VALLEY BREAD BROWNIES,35,30,2,2025-09-01 07:29:02.839506+00,0075,false,,pcs
1055,VALLEY BREAD CHEESY CUP CAKE 45G,35,16,2,2025-09-01 07:30:03.938432+00,4809013017281,false,,pcs
1056,VALLEY BREAD CLASSIC HOPIA 175G,35,30,2,2025-09-01 07:30:51.58487+00,4809013017267,false,,pcs
1057,DEL MONTE PINEAPPLE TIDBITS 227G,31,42,6,2025-09-01 07:32:43.254154+00,4800024562258,false,,pcs
1058,VALLEY BREAD PULLMAN LOAF 500G,35,51,13,2025-09-01 07:33:34.758139+00,4809013017229,false,,pcs
1059,VALLEY BREAD PREMIUM WHITE BREAD 500G,35,57,3,2025-09-01 07:34:58.370495+00,4809013017199,false,,pcs
1060,VALLEY BREAD RAISIN 500G,35,65,3,2025-09-01 07:36:17.981118+00,4809013017410,false,,pcs
1061,LAPU-LAPU SOY SAUCE 100ML,31,6,32,2025-09-01 07:37:36.36713+00,4806501952192,false,,pcs
1062,LAPU-LAPU BOTTLE 350ML,31,19,21,2025-09-01 07:38:28.288869+00,4806501952116,false,,pcs
1063,VALLEY BREAD MILK MUFFINS 205G,35,42,6,2025-09-01 07:38:56.241339+00,4809013017489,false,,pcs
1064,ANDREW'S VINEGAR 500ML,31,108,1,2025-09-01 07:39:10.020909+00,198918620131,false,,pcs
1065,UNCLE TO SUKANG ILOKO 330ML,31,35,8,2025-09-01 07:39:49.557788+00,4809014618074,false,,pcs
1066,VALLEY BREAD CHEESE BREAD 215G,35,35,2,2025-09-01 07:40:15.277082+00,4809013017113,false,,pcs
1067,SILVER SWAN SUKANG PUTI 3.785ML,31,154,1,2025-09-01 07:40:33.924586+00,4800344004124,false,,pcs
1068,VALLEY BREAD CINNAMON ROLLS 290G,35,41,3,2025-09-01 07:41:01.2731+00,4809013017090,false,,pcs
1069,SILVER SWAN SUKANG PUTI 385ML,31,22,1,2025-09-01 07:41:14.049799+00,4800344004421,false,,pcs
1070,ROSE VINEGAR SUKANG PUTI,31,19,2,2025-09-01 07:42:00.032917+00,4806501957166,false,,pcs
1071,SILVER SWAN OISTER SAUCE 170G,31,52,0,2025-09-01 07:42:35.314948+00,4800344021015,false,,pcs
1072,DANES PANDESARAP,35,24,5,2025-09-01 07:43:33.375282+00,18065084,false,,pcs
1073,SILVER SWAN SWEET CHILI SAUCE 340G,31,42,2,2025-09-01 07:43:55.425184+00,4800344020346,false,,pcs
1074,"DANES PANDESAL CREAMY CHEEZY ",35,42,1,2025-09-01 07:44:33.119606+00,4806508723979,false,,pcs
1075,ROSE SUKANG PUTI 3.78L,31,143,2,2025-09-01 07:45:08.546132+00,4806501957159,false,,pcs
1076,DANES HALF MOON,35,42,3,2025-09-01 07:45:58.238961+00,0076,false,,pcs
1077,ROSE SUKANG PUTI 1.89L,31,80,4,2025-09-01 07:45:58.902455+00,4806501957135,false,,pcs
1078,SILVER SWAN SOY SAUCE 385ML,31,26,8,2025-09-01 07:46:35.849767+00,4800344001420,false,,pcs
1079,SILVER SWAN SOY SAUCE 350ML,31,24,1,2025-09-01 07:47:12.374382+00,4800344001413,false,,pcs
1080,DANES HOPIA UBE,35,36,1,2025-09-01 07:51:39.94364+00,4806508723405,false,,pcs
1081,DANES PANDEROSA,35,56,0,2025-09-01 07:58:28.103089+00,0077,false,,pcs
1082,DANES MONGO LOAF,35,55,1,2025-09-01 07:59:05.662387+00,0078,false,,pcs
1083,SILVER SWAN CANE VINEGAR 200ML,31,10,2,2025-09-01 08:00:00.064088+00,4800344003943,false,,pcs
1084,DANES CINNAMON BREAD,35,34,0,2025-09-01 08:00:59.998134+00,0079,false,,pcs
1085,DANES SPECIAL CINNAMON,35,56,0,2025-09-01 08:01:36.720753+00,66,true,2025-09-12 23:45:38.427+00,pcs
1086,DANES HAMBURGER BUNS,35,33,0,2025-09-01 08:03:46.033075+00,4806508720848,false,,pcs
1087,DANES MAMON,35,42,2,2025-09-01 08:04:39.78694+00,4806508720299,false,,pcs
1088,DANES LOAF CREAM BREAD,35,48,1,2025-09-01 08:05:25.130088+00,4806508720756,false,,pcs
1089,MAMASITA'S MENUDO/AFRITADA 30G,31,47,6,2025-09-01 10:03:00.127249+00,025407805201,false,,pcs
1090,MAMASITA'S SWEET & SOUR MIX 57G,31,47,2,2025-09-01 10:03:44.428771+00,025407803917,false,,pcs
1091,TODAY'S MIXED FRUIT 3.033G,31,306,2,2025-09-01 10:04:23.46594+00,4800024038548,false,,pcs
1092,PAPA BANANA KETSUP 100G,31,20,10,2025-09-01 10:05:07.795504+00,01428500386,false,,pcs
1093,PAPA BANANA KETSUP 320G,31,31,6,2025-09-01 10:05:40.320713+00,4801668100295,false,,pcs
1094,UFC BANANA KETSUP 320G,31,31,3,2025-09-01 10:06:22.393932+00,01428500068,false,,pcs
1095,UFC BANANA KETSUP 530G,31,50,2,2025-09-01 10:06:58.854086+00,014285000075,false,,pcs
1096,HUNTS TOMATO SAUCE 250G,31,30,2,2025-09-01 10:07:48.403076+00,4800022030209,false,,pcs
1097,RAM TOMATO PASTE 500G,31,90,2,2025-09-01 10:08:50.268686+00,4800017937902,false,,pcs
1098,DEL MONTE TOMATO SAUCE 115G,31,22,0,2025-09-01 10:11:03.70143+00,4800024555489,false,,pcs
1099,DEL MONTE SWEET BLEND KETSUP,31,80,1,2025-09-01 10:13:05.889042+00,4800024555069,false,,pcs
1100,JUFRAN SWEET CHILI 330G,31,59,3,2025-09-01 10:13:59.759364+00,4801668300039,false,,pcs
1101,DEL MONTE HOT & SPICY 320G,31,40,2,2025-09-01 10:14:44.310302+00,4800024582478,false,,pcs
1102,SILVER SWAN SOY SAUCE 1.893L,31,113,1,2025-09-01 10:29:16.096705+00,4800344001222,false,,pcs
1103,SILVER SWAN SOY SAUCE 1L,31,63,2,2025-09-01 10:29:50.479472+00,4800344001628,false,,pcs
1104,SILVER SWAN SOY SAUCE 500ML,31,34,1,2025-09-01 10:30:24.416296+00,4800344001826,false,,pcs
1105,SILVER SWAN SOY SAUCE 200ML,31,12,28,2025-09-01 10:31:01.207093+00,4800344001949,false,,pcs
1106,SILVER SWAN SOY SAUCE 100ML,31,8,15,2025-09-01 10:35:06.378739+00,4800344001963,false,,pcs
1107,MAMASITA'S OISTER SAUCE 405G,31,115,1,2025-09-01 10:35:53.997791+00,4804888804240,false,,pcs
1108,MAMASITA'S BARBEQUE SAUCE 680ML,31,173.25,5,2025-09-01 10:47:38.953771+00,4804888804578,false,,pcs
1109,MAMASITA'S OISTER SAUCE 765ML,31,195,3,2025-09-01 10:48:35.471477+00,4804888804257,false,,pcs
1110,MAMASITA'S CHOPSUEY/PANCIT CANTON MIX 40G,31,40,16,2025-09-01 10:53:25.904916+00,025407805003,false,,pcs
1111,MAMASITA'S KARE-KARE MIX 57G,31,40,3,2025-09-01 10:54:03.381015+00,025407803313,false,,pcs
1112,MAMASITA'S PALABOK MIX 57G,31,47,9,2025-09-01 10:54:51.886022+00,025407806680,false,,pcs
1113,TROPICAL FRUIT NATA DE COCO 12OZ,31,65,1,2025-09-01 11:04:34.067462+00,4809010627063,false,,pcs
1114,TROPICAL FRUIT SWEET KAONG 12OZ,31,82,4,2025-09-01 11:05:20.809619+00,4809010627186,false,,pcs
1115,YS KAONG 12OZ 340G,31,104,0,2025-09-01 11:06:31.049336+00,4800091102937,false,,pcs
1116,ALASKA EVAPORADA 350ML,31,41,9,2025-09-01 11:09:18.747277+00,4800575140370,false,,pcs
1117,ALASKA EVAPORADA 140ML,31,22,6,2025-09-01 11:09:56.026166+00,4800575140158,false,,pcs
1118,BRAVO EVAPORADA 380G,31,39,3,2025-09-01 11:10:34.49368+00,4807999007289,false,,pcs
1119,COWBELL EVAPORADA 360ML,31,35,5,2025-09-01 11:11:15.483525+00,480075144958,false,,pcs
1120,JERSEY EVAPORADA 370ML,31,36,7,2025-09-01 11:11:58.083626+00,9555513203017,false,,pcs
1121,ALPINE EVAP 360ML,31,83,2,2025-09-01 11:30:59.341866+00,4800575884007,false,,pcs
1122,JERSEY CONDENSED MILK MELON 390G,31,65,1,2025-09-01 11:31:45.791327+00,4806516760423,false,,pcs
1123,OISHI FISH CRACKERS 90G,33,26,4,2025-09-02 05:12:15.651217+00,4800194177146,false,,pcs
1124,MOBY CARAMEL PUFFS,33,29,11,2025-09-02 05:46:08.603268+00,4800523223827,false,,pcs
1125,GRANNY GOOSE KRRRRUNCH! CHEESE CRUNCH,33,38,0,2025-09-02 05:52:43.258813+00,4800016115714,false,,pcs
1126,CHIZ CURLS 55G,33,28,1,2025-09-02 05:54:10.796161+00,4800016105098,false,,pcs
1127,NOVA SWEET CHILI 78G,33,39,1,2025-09-02 06:23:51.398593+00,4800016666230,false,,pcs
1128,PIATTOS ROAST BEEF 40G,33,18,4,2025-09-02 06:25:20.19072+00,4800016665271,false,,pcs
1129,PIATTOS SOUR CREAM N ONION 85G,33,38,0,2025-09-02 06:26:14.626394+00,4800016671500,false,,pcs
1130,TORTILLOS CHEESE FLAVORED 160G,33,42,1,2025-09-02 06:28:31.547741+00,4800016138553,false,,pcs
1131,KRAKLET KROPEK JALAPENO CHEESE 320G,33,146,1,2025-09-02 06:30:05.070913+00,4809014287096,false,,pcs
1132,TORTILLOS CHILI FLAVORED 100G,33,29,4,2025-09-02 06:31:56.161234+00,4800016138577,false,,pcs
1133,TORTILLOS BARBECUE FLAVORED 100G,33,28,7,2025-09-02 06:32:37.616218+00,4800016138515,false,,pcs
1134,KRAKLET KROPEK SPICY CUTTLEFISH 320G,33,146,1,2025-09-02 06:33:17.578126+00,4809014287126,false,,pcs
1135,OISHI PRAWN CRACKERS 90G,33,27,2,2025-09-02 06:35:14.416754+00,4800194177085,false,,pcs
1136,POTATO CHIPS CLASSIC PLAIN SALTED FLAVOR 130G,33,89,1,2025-09-02 06:38:02.088771+00,4800016629686,false,,pcs
1137,OISHI O-PUSIT SWEET N SPICY SQUID FLAVOR 80G,33,27,2,2025-09-02 06:48:38.185652+00,4800194177603,false,,pcs
1138,XSAKTO CORN CHIPS SPICY PIZZA 120G,33,25,1,2025-09-02 06:49:27.070223+00,4806511018253,false,,pcs
1139,PIATTOS SUPERSIZED CHEESE 170G,33,74,1,2025-09-02 06:58:28.714149+00,4800016635724,false,,pcs
